cpu_percent,num_handles,pid,name,memory_percent,num_threads,nice,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
0.0,321,4816,taskhostw.exe,0.1558007524408546,3,32.0,14,2,33246,188,0.5625,0.734375,334,0,12.76171875,5.2890625,benign
0.0,550,4900,sihost.exe,0.3225700304591186,6,32.0,205,0,839680,0,2.5,2.65625,12588,0,26.421875,6.578125,benign
0.0,552,4924,svchost.exe,0.1648617083526276,3,32.0,378,7693,1544212,16053240,5.0,1.765625,712,0,13.50390625,8.7578125,benign
0.0,176,4980,svchost.exe,0.0888450571770162,3,,264,0,5392,0,0.03125,0.09375,166,0,7.27734375,1.765625,benign
0.0,112,5072,conhost.exe,0.0743475277181794,5,32.0,83,193,199,8830,0.046875,0.09375,2949,0,6.08984375,1.3203125,benign
0.0,221,5084,MicrosoftEdgeUpdate.exe,0.0501690822062378,6,,1,97,92,7742,0.34375,0.25,1054,0,4.109375,2.18359375,benign
0.0,315,5116,taskhostw.exe,0.198196488259624,8,32.0,135,745,6897216,19143410,2.921875,3.03125,5698,0,16.234375,6.36328125,benign
0.0,327,5136,svchost.exe,0.1168386420202307,8,,11,6,4857,7435,0.3125,0.28125,5226,0,9.5703125,4.1328125,benign
0.0,2534,5200,explorer.exe,1.0733417616119727,64,32.0,24901,887,16640652,4316776,72.515625,97.625,1044273,0,87.91796875,101.203125,benign
0.0,206,5296,NisSrv.exe,0.0821208741056478,3,,0,0,0,0,0.15625,0.234375,1434,0,6.7265625,4.046875,benign
0.0,527,5304,SecurityHealthService.exe,0.1959074046608603,6,,2,1,114905,4096,2.046875,1.78125,29126,0,16.046875,6.61328125,benign
0.0,1153,5512,msedgewebview2.exe,0.0170727485074459,57,32.0,1410,1015,7218783,832294,0.609375,1.015625,9013,0,1.3984375,35.15234375,benign
0.0,596,5632,StartMenuExperienceHost.exe,0.3556663641579105,6,32.0,94,182,235043,41316,2.078125,1.171875,9701,0,29.1328125,21.51171875,benign
0.0,134,5760,cmd.exe,0.0922309933335209,1,32.0,0,0,0,0,0.03125,0.03125,212,0,7.5546875,2.69921875,benign
0.0,273,5916,svchost.exe,0.0894650173183481,8,,0,0,0,0,0.140625,3.203125,1077,0,7.328125,4.10546875,benign
0.0,284,6060,svchost.exe,0.1827928632096099,4,32.0,0,0,0,0,0.671875,0.390625,51497,0,14.97265625,3.39453125,benign
0.0,385,6108,Code.exe,0.7667476271025591,22,32.0,31506,43753,59640734,177211576,32.1875,19.96875,3401598,0,62.8046875,189.53125,benign
0.0,700,6116,SearchApp.exe,0.0216509157049733,17,32.0,96,76,66938,11256,0.25,0.703125,2744,0,1.7734375,16.078125,benign
0.0,123,6268,uhssvc.exe,0.0730599181938748,3,,1,1,3690,65536,0.03125,0.046875,4196,0,5.984375,1.33984375,benign
0.0,643,6308,svchost.exe,0.1434492388558588,3,32.0,3889,4096,39256018,106003262,11.671875,6.03125,8069,0,11.75,6.2578125,benign
0.0,182,6336,SearchFilterHost.exe,0.1100667697072214,5,,363,0,7414,0,0.046875,0.078125,512,0,9.015625,2.15625,benign
0.0,337,6388,RuntimeBroker.exe,0.1037717898106212,1,32.0,15,0,28784,0,0.234375,0.25,493,0,8.5,4.12109375,benign
0.0,1580,6552,SearchApp.exe,0.8425735213116068,47,32.0,14643,6747,66495651,33766279,24.3125,12.234375,70133,0,69.015625,157.60546875,benign
0.0,134,6568,cmd.exe,0.0922309933335209,1,32.0,0,0,0,0,0.0,0.046875,211,0,7.5546875,2.703125,benign
0.0,719,6620,RuntimeBroker.exe,0.3334908667948871,10,32.0,1231,20,814981,8160,2.359375,2.296875,16177,0,27.31640625,15.51953125,benign
0.0,61,6720,pet.exe,0.0721061333610566,1,32.0,27,2103,4150,271653,0.796875,2.953125,98,0,5.90625,1.62890625,benign
0.0,351,6728,msedgewebview2.exe,0.0192664536229278,22,32.0,236,195,1497890,74291,0.09375,0.171875,1292,0,1.578125,11.3671875,benign
0.0,111,6936,conhost.exe,0.0648096793899973,2,32.0,0,0,0,0,0.046875,0.03125,482,0,5.30859375,6.1640625,benign
0.0,220,6952,svchost.exe,0.1409693982905314,4,,3,0,6464,0,2.25,3.890625,184,0,11.546875,2.8125,benign
0.0,323,7072,RuntimeBroker.exe,0.2125509499935381,3,32.0,1775,24,665920,384,1.109375,1.484375,783,0,17.41015625,6.96875,benign
0.0,541,7212,vmtoolsd.exe,0.3217116241095822,9,32.0,4036,526,14597066,45931,19.46875,7.78125,416638,0,26.3515625,20.84765625,benign
0.0,294,7240,Code.exe,0.0453524688005058,7,32.0,26,25,5529,300,0.0625,0.03125,1045,0,3.71484375,10.4375,benign
0.0,353,7368,Code.exe,1.0250802490713713,16,32768.0,416355,378072,3146059112,42777992,101.171875,411.65625,3181631,0,83.96484375,154.859375,benign
0.0,348,7400,Code.exe,0.1495534617858953,15,32.0,5979,8687,6967217,43471147,1.828125,1.296875,58622,0,12.25,13.74609375,benign
0.0,532,7616,TextInputHost.exe,0.1773562896625461,10,32.0,2,0,27638,0,3.234375,1.8125,55028,0,14.52734375,12.484375,benign
0.0,111,7644,conhost.exe,0.0566071298277607,2,32.0,0,0,0,0,0.015625,0.015625,510,0,4.63671875,6.1640625,benign
0.0,463,7680,Code.exe,2.028461893196128,14,32.0,86078,63844,132714237,460867714,73.921875,11.328125,600538,0,166.15234375,223.26171875,benign
0.0,617,7744,OneDrive.exe,0.2088311891455471,19,32.0,830,6952,1962221,1359222,1.890625,2.375,74024,0,17.10546875,16.04296875,benign
0.0,205,7988,svchost.exe,0.0881297185524026,4,,1,1,116,160,0.046875,0.1875,193,0,7.21875,1.671875,benign
0.0,304,8020,svchost.exe,0.1874187196487782,7,,5,5,100851,20480,0.25,0.296875,441,0,15.3515625,4.48046875,benign
0.0,489,8028,powershell.exe,0.1095898772908123,11,32.0,176,2,503627,120,5.421875,1.9375,178258,0,8.9765625,50.3515625,benign
0.0,287,8132,dllhost.exe,0.1340067690109585,5,32.0,181,235,11435542,5111808,0.21875,0.28125,1051,0,10.9765625,5.203125,benign
0.0,405,8264,Code.exe,1.1167389715052012,23,32.0,67933,79217,34327375,321477054,50.46875,25.75,5230231,0,91.47265625,184.6171875,benign
0.0,403,8300,Code.exe,0.5925865166299539,23,32.0,10864,11256,26604875,47085070,11.6875,3.21875,227180,0,48.5390625,198.203125,benign
0.0,335,8304,msedgewebview2.exe,0.0156897604998595,21,32768.0,201,143,82514,92192,0.078125,0.234375,1468,0,1.28515625,16.25,benign
0.0,280,8344,svchost.exe,0.2231379616378202,3,,151,762,355655,32146,1.03125,0.984375,136,0,18.27734375,5.23046875,benign
0.0,494,8360,powershell.exe,0.1115451361980896,11,32.0,176,2,503627,120,5.578125,1.890625,176613,0,9.13671875,50.4609375,benign
0.0,319,8544,Code.exe,0.2431674431270026,24,32.0,139,9484,1252895,41395440,18.984375,12.96875,2307533,0,19.91796875,85.58203125,benign
0.0,676,8720,svchost.exe,0.2253316667533021,22,,72,24,393092,90208,4.71875,9.640625,62787,0,18.45703125,12.03125,benign
0.0,389,8824,RuntimeBroker.exe,0.0473077277077832,4,32.0,6,1,10196,160,0.453125,0.359375,1842,0,3.875,4.5390625,benign
0.0,387,8840,svchost.exe,0.1386803146917677,11,,2,2,232,320,0.25,0.15625,574,0,11.359375,3.40234375,benign
0.0,158,8864,python.exe,0.1454998762464179,3,32.0,64,0,7188542,0,0.078125,0.03125,130,0,11.91796875,4.59765625,benign
0.0,325,8896,Code.exe,0.2284314674599613,24,32.0,155,1035,1233567,4393912,6.453125,6.09375,1296563,0,18.7109375,82.6015625,benign
0.0,357,8932,Code.exe,0.4933452047752191,23,32.0,17126,9330,92664259,43536324,15.546875,7.734375,1068881,0,40.41015625,121.1328125,benign
0.0,66,9016,pet.exe,0.0561779266529925,1,32.0,26,1883,12201,241904,0.375,1.15625,75,0,4.6015625,1.57421875,benign
0.0,446,9020,powershell.exe,0.1783577637370052,11,32.0,150,2,552113,120,0.890625,1.90625,129267,0,14.609375,58.578125,benign
0.0,141,9060,svchost.exe,0.0758258942090477,1,,0,0,0,0,0.359375,0.03125,64,0,6.2109375,1.57421875,benign
0.0,236,9192,svchost.exe,0.1461198363877497,4,,52,0,218170,0,0.453125,0.6875,100,0,11.96875,2.66796875,benign
0.0,109,9372,conhost.exe,0.0692924681042429,5,32.0,2,2,0,129,0.0,0.03125,796,0,5.67578125,1.265625,benign
0.0,114,9392,conhost.exe,0.0744429062014613,5,32.0,191,288,269,16771,0.046875,0.1875,5878,0,6.09765625,1.30859375,benign
0.0,550,9556,powershell.exe,0.2254747344782248,9,32.0,212,137,538551,2117,7.0,2.3125,103915,0,18.46875,56.6015625,benign
0.0,228,9612,svchost.exe,0.123038243433549,8,,1,0,5606,0,0.171875,0.1875,322,0,10.078125,3.015625,benign
0.0,255,9812,Code.exe,0.5101318178328197,15,32.0,8443,300,62413386,234472,15.59375,5.734375,76684,0,41.78515625,365.01953125,benign
0.0,61,10116,pet.exe,0.0614714324751336,1,32.0,24,1650,11902,212186,0.265625,1.71875,115,0,5.03515625,1.578125,benign
0.0,111,10136,conhost.exe,0.0642374084903064,2,32.0,0,0,0,0,0.015625,0.078125,372,0,5.26171875,6.17578125,benign
0.0,109,10204,conhost.exe,0.0691970896209611,5,32.0,2,2,0,125,0.078125,0.03125,765,0,5.66796875,1.26171875,benign
0.0,158,10268,python.exe,0.15451314291655,1,32.0,65,0,7198126,0,0.078125,0.046875,53,0,12.65625,4.59375,benign
0.0,261,10284,msedge.exe,0.3102185168741228,16,32768.0,70,37,56213,86152,0.0625,0.125,402,0,25.41015625,10.921875,benign
0.0,362,10380,SearchProtocolHost.exe,0.1761640586215234,7,,30,0,749758,0,0.03125,0.125,2383,0,14.4296875,2.69140625,benign
0.0,280,10484,svchost.exe,0.1386803146917677,1,,3,0,11708,0,0.125,0.125,41,0,11.359375,2.3984375,benign
0.0,1160,10612,msedge.exe,1.323185698568703,48,32.0,1045,728,7152184,1365193,1.5,1.21875,16302,0,108.3828125,43.09375,benign
0.0,140,10720,svchost.exe,0.0829315912135433,1,,0,0,0,0,0.046875,0.046875,28,0,6.79296875,1.53125,benign
0.0,241,10816,svchost.exe,0.1387280039334086,5,,1,0,6144,0,0.109375,1.765625,467,0,11.36328125,3.37109375,benign
0.0,267,10820,svchost.exe,0.1025318695279575,4,,1,1,116,160,0.015625,0.15625,52,0,8.3984375,2.78515625,benign
0.0,294,10968,Code.exe,1.3680135857111586,17,32.0,17145,715,96214475,176263,26.171875,11.078125,67248,0,112.0546875,468.44921875,benign
0.0,458,10996,Code.exe,2.629489405596523,14,32.0,190907,128499,401910282,561095400,211.5625,28.984375,1200628,0,215.3828125,374.0,benign
0.0,142,11048,msedge.exe,0.0947585231404891,7,32.0,20,11,6267,132,0.03125,0.046875,171,0,7.76171875,2.015625,benign
0.0,140,11204,python.exe,0.831795752700761,4,32.0,931,0,13622291,0,2.296875,10.578125,29297,0,68.1328125,84.1484375,benign
0.0,194,11384,conhost.exe,0.1969088787353194,3,32.0,1,0,60,0,0.140625,0.109375,7103,0,16.12890625,6.85546875,benign
0.0,183,11536,Code.exe,0.0626159742745155,8,32.0,181,26,1255778,29814,0.4375,0.203125,10834,0,5.12890625,29.03125,benign
0.0,280,11584,taskhostw.exe,0.1772132219376234,4,32.0,1,265,27754,9992,0.140625,0.28125,93,0,14.515625,5.15234375,benign
0.0,181,11600,audiodg.exe,0.1466444180457997,5,32.0,0,0,0,0,0.015625,5.078125,585,0,12.01171875,6.203125,benign
0.0,194,11672,conhost.exe,0.1973380819100876,3,32.0,2,0,7455,0,0.078125,0.296875,6887,0,16.1640625,6.84765625,benign
0.0,114,11764,conhost.exe,0.070293942178702,5,32.0,235,545,7491,30214,0.109375,0.1875,8908,0,5.7578125,1.3046875,benign
0.0,157,11980,python.exe,0.1413509122236587,1,32.0,65,0,7195759,0,0.1875,0.0625,291,0,11.578125,4.53125,benign
0.0,134,12048,cmd.exe,0.09218330409188,1,32.0,0,0,0,0,0.015625,0.046875,191,0,7.55078125,2.6875,benign
0.0,188,12168,msedge.exe,0.227000790210734,10,32.0,77,60,133096,29810,0.046875,0.109375,608,0,18.59375,8.36328125,benign
0.0,218,12344,svchost.exe,0.1272348966979492,3,,4,0,1384,0,0.09375,0.09375,903,0,10.421875,2.80078125,benign
0.0,301,12560,CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.tmp,0.0222231866046642,1,32.0,2168,66238,117535845,459402560,14.765625,3.890625,40841,0,1.8203125,24.40625,benign
0.0,330,13132,msedge.exe,0.3831830565847158,17,32.0,302,201,2146613,66483,0.15625,0.25,2211,0,31.38671875,11.8984375,benign
0.0,3482,4,System,0.0016214342157909,116,,355,1685,643660,69931268,0.0,409.21875,2908585,0,0.1328125,0.19140625,benign
0.0,0,92,Registry,0.4096982749370621,4,,643,4933,10010624,105971712,0.0,4.3125,9746,0,33.55859375,4.0078125,benign
0.0,53,320,smss.exe,0.0113977287521776,2,,22,13,16804,24724,0.015625,0.421875,833,0,0.93359375,1.046875,benign
0.0,495,436,csrss.exe,0.0597069305344199,11,,406,0,313626,0,0.515625,2.34375,45740,0,4.890625,1.73828125,benign
0.0,165,512,wininit.exe,0.0722015118443385,1,,2,0,9732,0,0.046875,0.453125,252,0,5.9140625,1.3203125,benign
0.0,629,520,csrss.exe,0.2849909080460811,13,,238838,0,6313071,0,1.25,28.8125,2108523,0,23.34375,3.46875,benign
0.0,285,584,winlogon.exe,0.1202722674183763,5,,4,1,9988,160,0.171875,0.65625,429,0,9.8515625,3.7109375,benign
0.0,311,600,svchost.exe,0.2054929422306833,10,32.0,1053,9463,4267986,19896078,4.203125,1.65625,230,0,16.83203125,5.765625,benign
0.0,687,652,services.exe,0.1083022677665077,5,,108,1,450676,160,3.15625,3.859375,1631,0,8.87109375,4.8828125,benign
0.0,1359,660,lsass.exe,0.2044914681562242,8,,425,315,45722,76549,46.671875,42.78125,862239,0,16.75,7.2109375,benign
0.0,1065,716,dwm.exe,0.5575349240238846,15,,2,0,109516,0,76.53125,53.09375,1356052,0,45.66796875,72.94140625,benign
0.0,1404,784,svchost.exe,0.3296280382219734,10,,160,16,4307968,274432,9.5,31.96875,56672,0,27.0,11.09765625,benign
0.0,50,808,fontdrvhost.exe,0.0358146204723237,5,,0,0,0,0,0.078125,0.1875,2409,0,2.93359375,1.44921875,benign
0.0,50,816,fontdrvhost.exe,0.0861744596451252,5,,0,0,0,0,0.296875,0.671875,14019,0,7.05859375,4.0390625,benign
0.0,416,884,WUDFHost.exe,0.0950446585903346,6,,3,0,17,0,0.390625,0.75,582,0,7.78515625,2.3515625,benign
0.0,214,944,svchost.exe,0.1087791601829168,1,,0,0,0,0,0.3125,0.125,38,0,8.91015625,2.13671875,benign
0.0,1260,952,svchost.exe,0.2001994364085423,11,,22,0,90112,0,15.0625,11.078125,6584,0,16.3984375,9.03125,benign
0.0,311,1000,svchost.exe,0.1171724667117171,4,,0,0,0,0,0.359375,0.28125,1359,0,9.59765625,2.48828125,benign
0.0,311,1028,svchost.exe,0.1382511115169995,1,,0,0,0,0,0.203125,0.21875,87,0,11.32421875,1.85546875,benign
0.0,479,1052,Code.exe,3.446453804146961,15,32.0,482878,415340,623427024,2266010824,545.796875,70.859375,3547500,0,282.30078125,327.41796875,benign
0.0,325,1128,svchost.exe,0.1013873277285757,10,,0,0,0,0,0.140625,0.21875,73,0,8.3046875,2.53125,benign
0.0,213,1148,svchost.exe,0.0970476067392528,6,,2,0,0,0,0.0625,1.890625,112,0,7.94921875,1.8984375,benign
0.0,119,1180,svchost.exe,0.030854939341669,2,,0,0,0,0,0.078125,0.078125,51,0,2.52734375,1.4453125,benign
0.0,203,1184,svchost.exe,0.0960461326647937,10,,4,0,0,0,0.140625,0.09375,611,0,7.8671875,2.0859375,benign
0.0,424,1204,svchost.exe,0.1789300346366962,8,,7197,1791,94061904,36649960,5.25,7.4375,5614,0,14.65625,14.30078125,benign
0.0,887,1256,Taskmgr.exe,0.9488251516875554,19,32.0,565,7,1148333,764,73.890625,99.046875,892271,0,77.71875,35.93359375,benign
0.0,231,1348,svchost.exe,0.1240397175080082,2,,0,0,0,0,0.046875,0.078125,61,0,10.16015625,2.26953125,benign
0.0,176,1396,msedgewebview2.exe,0.1850342575667327,10,32.0,94,83,1053677,176504,0.015625,0.171875,427,0,15.15625,8.6328125,benign
0.0,174,1468,svchost.exe,0.0722492010859794,2,,0,0,0,0,0.25,0.25,29390,0,5.91796875,1.51953125,benign
0.0,149,1492,svchost.exe,0.082550077280416,1,,0,0,0,0,0.21875,0.28125,25,0,6.76171875,4.08984375,benign
0.0,246,1512,svchost.exe,0.1590913101140774,2,,132,0,2125824,0,0.125,0.359375,78,0,13.03125,3.19140625,benign
0.0,439,1544,svchost.exe,0.1032472081525712,4,,34,0,714,0,0.609375,0.34375,500,0,8.45703125,2.90234375,benign
0.0,220,1564,svchost.exe,0.06232983882467,3,,9,895,474136,10599594,2.328125,150.578125,23222,0,5.10546875,2.7109375,benign
0.0,287,1604,svchost.exe,0.0703893206619839,3,,0,0,0,0,0.078125,0.09375,2170,0,5.765625,1.31640625,benign
0.0,238,1688,svchost.exe,0.0882250970356844,7,,0,0,0,0,0.875,0.84375,1358,0,7.2265625,2.3359375,benign
0.0,0,1788,MemCompression,1.6569150115717943,46,,0,0,0,0,0.0,83.0,775893,0,135.71875,1.6171875,benign
0.0,179,1812,svchost.exe,0.0908003160842935,2,,144,0,2896,0,0.046875,0.078125,634,0,7.4375,1.79296875,benign
0.0,416,1876,svchost.exe,0.1821252138266372,12,,1,1023,6,14477236,1.734375,3.34375,2376,0,14.91796875,6.48046875,benign
0.0,181,1892,svchost.exe,0.0880343400691207,2,,0,0,0,0,0.0625,0.203125,179,0,7.2109375,1.70703125,benign
0.0,292,1912,Code.exe,4.448547838747413,17,32.0,29844,6964,96632806,2681533,97.703125,21.375,193356,0,364.3828125,561.24609375,benign
0.0,154,1928,svchost.exe,0.06337900214077,4,,0,0,0,0,0.984375,0.421875,2580,0,5.19140625,1.859375,benign
0.0,740,1956,ShellExperienceHost.exe,0.0413465725026694,15,32.0,54,0,57949,0,1.671875,0.90625,6644,0,3.38671875,16.8203125,benign
0.0,129,1992,svchost.exe,0.0811194000311887,1,,0,0,0,0,0.015625,0.015625,73,0,6.64453125,1.37890625,benign
0.0,145,2020,svchost.exe,0.1279979245642037,2,,0,0,0,0,0.03125,0.0,44,0,10.484375,1.55859375,benign
0.0,401,2044,svchost.exe,0.139586410282945,5,,66,66,7656,10560,0.953125,2.28125,4498,0,11.43359375,4.359375,benign
0.0,653,2128,svchost.exe,0.1202245781767353,10,,0,0,0,0,1.46875,1.046875,705,0,9.84765625,3.796875,benign
0.0,161,2156,python.exe,0.1537024258086545,1,32.0,64,0,7189089,0,0.15625,0.078125,177,0,12.58984375,4.5234375,benign
0.0,247,2196,svchost.exe,0.1098760127406578,6,,0,0,0,0,1.234375,2.25,143,0,9.0,2.54296875,benign
0.0,355,2228,svchost.exe,0.1560391986490591,7,,0,0,0,0,0.4375,0.328125,710,0,12.78125,2.91796875,benign
0.0,210,2240,svchost.exe,0.1901370064223101,4,,1,0,6264,0,0.1875,0.234375,102,0,15.57421875,3.01953125,benign
0.0,313,2324,svchost.exe,0.1014350169702166,11,,2,0,824,0,4.796875,3.0,1388,0,8.30859375,3.35546875,benign
0.0,218,2332,svchost.exe,0.1272825859395901,3,,0,0,0,0,0.1875,0.078125,853,0,10.42578125,2.4765625,benign
0.0,371,2344,svchost.exe,0.1021980448364712,4,,0,0,0,0,1.28125,0.15625,879,0,8.37109375,2.1875,benign
0.0,201,2432,svchost.exe,0.1494103940609726,2,,0,0,0,0,0.140625,0.28125,1095,0,12.23828125,2.30078125,benign
0.0,185,2444,Code.exe,0.2817957288561402,8,32.0,5955,574,2546005,25414258,2.078125,1.046875,17466,0,23.08203125,25.6328125,benign
0.0,182,2512,svchost.exe,0.1947151736198375,6,,8220,92,33437408,209928,15.703125,4.78125,254,0,15.94921875,7.98046875,benign
0.0,188,2524,svchost.exe,0.0873190014445071,5,,0,0,0,0,0.609375,0.953125,217,0,7.15234375,2.05859375,benign
0.0,166,2556,VGAuthService.exe,0.0839807545296433,2,,30,22,32424,2280,0.078125,0.0625,368,0,6.87890625,2.45703125,benign
0.0,244,2616,notepad.exe,0.1786438991868507,1,32.0,2,0,16441,0,4.890625,12.125,151108,0,14.6328125,2.5703125,benign
0.0,440,2620,spoolsv.exe,0.1215598769426808,7,,2,2,232,320,0.0625,0.296875,512,0,9.95703125,5.09375,benign
0.0,158,2640,python.exe,0.1451183623132906,3,32.0,64,0,7188541,0,0.328125,0.21875,145,0,11.88671875,4.55078125,benign
0.0,227,2664,msedgewebview2.exe,0.0132099199345322,15,64.0,68,151,89936,23824,0.140625,0.078125,668,0,1.08203125,23.60546875,benign
0.0,114,2696,svchost.exe,0.0732029859187976,2,,1,0,3391,0,0.0,0.015625,45,0,5.99609375,1.27734375,benign
0.0,416,2716,svchost.exe,0.1594251348055638,10,,1,2,116,32928,1.4375,1.4375,2272,0,13.05859375,9.4296875,benign
0.0,187,2748,svchost.exe,0.0885112324855298,5,,3887,2631,250296,417240,0.28125,0.53125,8876,0,7.25,1.96875,benign
0.0,147,2868,msedgewebview2.exe,0.0750151771011522,11,32.0,15,6,6160,72,0.015625,0.0,119,0,6.14453125,2.125,benign
0.0,298,2896,svchost.exe,0.1778808713205961,2,,0,0,0,0,1.84375,1.421875,72,0,14.5703125,3.2578125,benign
0.0,286,2972,svchost.exe,0.1525101947676317,5,,649,78,9344468,309148,32.515625,25.65625,436835,0,12.4921875,3.94140625,benign
0.0,605,2980,svchost.exe,0.3226654089424004,10,,410,594,75593596,1454803,8.484375,5.421875,117098,0,26.4296875,21.94921875,benign
0.0,355,2992,svchost.exe,0.4079814622379893,14,,2753,4233,92505544,21411846,22.9375,57.96875,37162,0,33.41796875,24.90234375,benign
0.0,417,3000,svchost.exe,0.2053975637474015,22,,7538,86,61202824,2067876,21.953125,13.125,12302,0,16.82421875,10.1484375,benign
0.0,754,3032,SearchIndexer.exe,0.473172655561114,17,,13163,8499,13086132,89787320,36.6875,5.65625,123070,0,38.7578125,31.2890625,benign
0.0,243,3040,svchost.exe,0.0931370889246982,1,,1,1,5850,4096,0.140625,0.078125,46,0,7.62890625,1.609375,benign
0.0,488,3048,MpDefenderCoreService.exe,0.2288606706347295,10,,211,7,1617859,14912,0.21875,1.1875,1010,0,18.74609375,9.11328125,benign
0.0,213,3068,svchost.exe,0.102293423319753,6,,6785,4525,444160,728588,0.484375,0.484375,14439,0,8.37890625,2.3515625,benign
0.0,128,3088,vm3dservice.exe,0.0733460536437203,3,,0,0,0,0,0.09375,0.078125,24196,0,6.0078125,1.5625,benign
0.0,312,3100,vmtoolsd.exe,0.1913292374633329,12,,6801,3422,68497,782115,7.796875,14.328125,344886,0,15.671875,7.1015625,benign
0.0,978,3108,MsMpEng.exe,3.1105307860283875,23,,529110,1705,41442295648,17193448,591.140625,555.4375,1880952,0,254.78515625,382.22265625,benign
0.0,396,3120,svchost.exe,0.0773996391831977,4,,1128,49,3093598,99040,2.75,0.890625,2229,0,6.33984375,4.453125,benign
0.0,371,3128,svchost.exe,0.1163617496038216,5,,1,1,116,160,0.328125,0.078125,720,0,9.53125,2.71875,benign
0.0,136,3136,svchost.exe,0.0641897192486655,3,,1,0,512,0,0.03125,0.0,466,0,5.2578125,1.2734375,benign
0.0,600,3220,powershell.exe,0.2623862075082895,9,32.0,201,149,585576,2083,3.703125,1.328125,189678,0,21.4921875,61.046875,benign
0.0,135,3256,vm3dservice.exe,0.0803086829232932,4,,0,0,0,0,0.171875,2.625,87049,0,6.578125,1.70703125,benign
0.0,114,3264,svchost.exe,0.0629021097243609,2,,0,0,0,0,0.0,0.078125,56,0,5.15234375,1.26171875,benign
0.0,938,3304,powershell.exe,0.2288606706347295,9,32.0,172,563,599359,6394,2.15625,1.09375,29498,0,18.74609375,65.515625,benign
0.0,140,3348,python.exe,0.8263591791536972,4,32.0,931,0,13622288,0,1.4375,3.453125,7281,0,67.6875,83.59375,benign
0.0,554,3380,powershell.exe,0.5097979931413332,11,32.0,216,289,554649,3783,6.46875,2.421875,152791,0,41.7578125,62.77734375,benign
0.0,120,3640,svchost.exe,0.06337900214077,3,,0,0,0,0,0.046875,0.015625,41,0,5.19140625,1.2734375,benign
0.0,209,3744,svchost.exe,0.0924217503000845,5,,0,0,0,0,0.03125,0.0625,119,0,7.5703125,2.171875,benign
0.0,231,3748,msdtc.exe,0.0862698381284071,9,,1,3,116,319648,0.046875,0.078125,8028,0,7.06640625,2.79296875,benign
0.0,266,3792,dllhost.exe,0.1305731436128129,10,,4161,11,2096709,3945,0.375,0.203125,8551,0,10.6953125,3.81640625,benign
0.0,214,3872,dllhost.exe,0.1228951757086263,4,,34,35,2736128,466944,0.09375,0.0625,296,0,10.06640625,3.1328125,benign
0.0,334,3880,Code.exe,0.292525808225345,25,32.0,157,7490,1233455,32567784,16.234375,11.9375,2747613,0,23.9609375,83.4296875,benign
0.0,204,3908,svchost.exe,0.1220367693590899,4,,17,71,126976,1576960,0.078125,0.25,248,0,9.99609375,6.12109375,benign
0.0,372,4140,WmiPrvSE.exe,0.2353464074978933,13,,6953,6792,14801088,665312,18.0,32.734375,137265,0,19.27734375,12.69921875,benign
0.0,516,4244,ctfmon.exe,0.1803607118859235,8,128.0,13,0,32381,0,10.921875,23.5,217006,0,14.7734375,4.6484375,benign
0.0,278,4252,ApplicationFrameHost.exe,0.0227477682627143,1,32.0,33,0,27638,0,0.53125,0.875,85,0,1.86328125,6.8125,benign
0.0,1375,4276,Code.exe,1.321850399802757,56,32.0,235622,167510,509312592,507093761,94.9375,98.796875,3520659,0,108.2734375,130.33984375,benign
0.0,169,4324,SecurityHealthSystray.exe,0.0782103562910932,1,32.0,1,0,8014,0,0.234375,0.15625,2254,0,6.40625,1.71484375,benign
0.0,480,4408,Code.exe,0.4447021783014904,38,32.0,7690,23346,2638821,93368991,13.875,13.609375,1596700,0,36.42578125,167.265625,benign
0.0,202,4492,AggregatorHost.exe,0.1497442187524589,5,,352,0,162329174,0,1.671875,1.5,1007,0,12.265625,3.47265625,benign
0.0,109,4528,conhost.exe,0.0624252173079518,5,32.0,2,2,0,133,0.0,0.015625,415,0,5.11328125,1.265625,benign
0.0,194,4568,conhost.exe,0.1974334603933694,3,32.0,1,0,60,0,0.078125,0.4375,14625,0,16.171875,6.8515625,benign
0.0,191,4600,CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.exe,0.0926125072666482,1,32.0,613,1,1242951,3494984,0.203125,0.03125,939,0,7.5859375,7.06640625,benign
0.0,215,4688,svchost.exe,0.0853160532955888,5,,0,0,0,0,0.078125,0.203125,693,0,6.98828125,1.97265625,benign
0.0,114,4704,conhost.exe,0.0513613132472606,5,32.0,139,426,252,26183,1.703125,6.984375,518023,0,4.20703125,1.28515625,benign
0.0,328,4816,taskhostw.exe,0.1745426244057324,4,32.0,14,2,33246,188,1.078125,0.8125,430,0,14.296875,5.21484375,benign
0.0,552,4900,sihost.exe,0.3235238152919368,8,32.0,205,0,839680,0,2.953125,2.796875,13066,0,26.5,6.63671875,benign
0.0,552,4924,svchost.exe,0.1666738995349821,3,32.0,378,7693,1544212,16053240,5.015625,1.78125,712,0,13.65234375,8.7578125,benign
0.0,176,4980,svchost.exe,0.0888450571770162,3,,264,0,5392,0,0.046875,0.09375,166,0,7.27734375,1.765625,benign
