timestamp,pid,process_name,is_keylogger,cpu_percent,memory_rss_mb,num_threads,num_handles,read_bytes,write_bytes
2025-11-11T15:08:25.488621,20040,msedge.exe,0,0.0,1.16796875,10,172,599756,135664
2025-11-11T15:08:25.550589,20076,svchost.exe,0,0.0,7.34765625,4,137,2282451,999
2025-11-11T15:08:25.604951,20380,msedgewebview2.exe,0,0.0,0.125,7,186,2240,180
2025-11-11T15:08:25.660048,20520,WindowsTerminal.exe,0,0.0,30.1328125,9,619,132957,3336
2025-11-11T15:08:25.723808,20844,svchost.exe,0,0.0,0.828125,6,196,737280,110592
2025-11-11T15:08:25.785456,20876,VBoxSDS.exe,0,0.0,0.4375,4,221,0,1397
2025-11-11T15:08:25.847079,21316,svchost.exe,0,0.0,0.86328125,6,172,0,0
2025-11-11T15:08:25.900821,21708,Zoom.exe,0,0.0,5.55859375,37,1029,48242263,58650
2025-11-11T15:08:25.955619,21952,LockScreenContentServer.exe,0,0.0,0.0,1,114,32949,0
2025-11-11T15:08:26.010161,22080,chrome.exe,0,0.0,42.53515625,22,435,41748998,126794455
2025-11-11T15:08:26.063926,22140,Code.exe,0,0.0,184.546875,20,496,654373851,406964734
2025-11-11T15:08:26.118870,22160,chrome.exe,0,0.0,72.94140625,22,444,19409380,15088145
2025-11-11T15:08:26.173963,22244,msedgewebview2.exe,0,0.0,35.6484375,21,323,94820898,45558855
2025-11-11T15:08:26.228444,22300,WhatsApp.exe,0,0.0,0.00390625,22,1593,36568123,14292855
2025-11-11T15:08:26.283342,23016,powershell.exe,0,0.0,13.89453125,9,941,299571,10903
2025-11-11T15:08:26.338889,23068,msedge.exe,0,0.0,0.4453125,8,144,7188,168
2025-11-11T15:08:26.393585,23284,svchost.exe,0,0.0,0.48046875,4,362,13545,160
2025-11-11T15:08:26.448538,23388,backgroundTaskHost.exe,0,0.0,0.0,14,328,0,0
2025-11-11T15:08:26.504918,23432,msedgewebview2.exe,0,0.0,5.27734375,23,766,8678521,1407978
2025-11-11T15:08:26.559425,24128,chrome.exe,0,0.0,37.109375,20,408,43881101,11747210
2025-11-11T15:08:26.614352,24352,Code.exe,0,0.0,41.8515625,23,395,41095248,144073231
2025-11-11T15:08:26.669376,24396,Code.exe,0,0.0,44.5546875,52,1281,390042933,73575397
2025-11-11T15:08:26.723632,24632,conhost.exe,0,0.0,0.00390625,5,110,3,141
2025-11-11T15:08:26.779448,24660,powershell.exe,0,0.0,0.6953125,9,709,367446,24106
2025-11-11T15:08:26.841103,25004,svchost.exe,0,0.0,0.0,3,119,3341,0
2025-11-11T15:08:26.895237,25380,OneDrive.exe,0,0.0,11.63671875,27,1049,16211818,6272151
2025-11-11T15:08:26.949560,25728,chrome.exe,0,0.0,2.12890625,19,290,235654,134152
2025-11-11T15:08:27.003798,26064,Notepad.exe,0,0.0,3.1171875,23,1957,690509,30608
2025-11-11T15:08:27.058615,26072,setup.exe,0,0.0,0.0,1,122,0,4421
2025-11-11T15:08:27.120681,26192,svchost.exe,0,0.0,1.0,5,143,4092,0
2025-11-11T15:08:27.174772,26328,RuntimeBroker.exe,0,0.0,0.73828125,2,151,0,0
2025-11-11T15:08:27.230421,26520,msedgewebview2.exe,0,0.0,1.4375,20,261,212649,2182432
2025-11-11T15:08:27.285466,26984,ShellExperienceHost.exe,0,0.0,0.00390625,15,676,68871,11362
2025-11-11T15:08:27.341044,27088,Copilot.exe,0,0.0,3.8515625,24,1232,1539642,35361
2025-11-11T15:08:27.395569,27176,RuntimeBroker.exe,0,0.0,1.02734375,2,187,10923,0
2025-11-11T15:08:27.451736,27228,Code.exe,0,0.0,12.91796875,25,360,76443279,38272332
2025-11-11T15:08:27.506441,27604,chrome.exe,0,0.0,85.47265625,23,441,32032831,18210724
2025-11-11T15:08:27.560668,27660,VBoxSVC.exe,0,0.0,4.1640625,18,1328,2567901,1044069
2025-11-11T15:08:27.616502,27824,MoNotificationUx.exe,0,0.0,0.0,1,170,11245,0
2025-11-11T15:08:27.671190,27948,LockApp.exe,0,0.0,4.26171875,8,570,57359,11258
2025-11-11T15:08:27.725974,28088,chrome.exe,0,0.0,4.96484375,19,350,864504,570736
2025-11-11T15:08:27.780193,28408,powershell.exe,0,0.0,0.7109375,9,459,305725,120
2025-11-11T15:08:27.834668,28524,chrome.exe,0,0.0,2.1640625,19,301,377064,339350
2025-11-11T15:08:27.888844,28548,CrossDeviceService.exe,0,0.0,7.15625,13,754,778183,0
2025-11-11T15:08:27.943839,28660,chrome.exe,0,0.0,48.84375,23,553,71200455,29087835
2025-11-11T15:08:27.999259,28872,chrome.exe,0,0.0,4.00390625,23,1349,1511191,7465063
2025-11-11T15:08:28.054593,28876,chrome.exe,0,0.0,5.90625,20,397,2361427,3468858
2025-11-11T15:08:28.109120,28936,Zoom.exe,0,0.0,8.21484375,53,1352,52809874,457136
2025-11-11T15:08:28.163996,28992,RuntimeBroker.exe,0,0.0,0.8046875,2,162,0,0
2025-11-11T15:08:28.219245,29328,OpenConsole.exe,0,0.0,1.640625,6,274,28620,20431
2025-11-11T15:08:28.273997,29424,VirtualBoxVM.exe,0,0.0,0.0,1,85,40674616,55082
2025-11-11T15:08:28.329548,29784,msedge.exe,0,0.0,5.7578125,15,356,10002423,172176
2025-11-11T15:08:28.385233,29872,chrome.exe,0,0.0,2.52734375,20,391,16742259,25185327
2025-11-11T15:08:28.440158,30240,chrome.exe,0,0.0,85.6640625,23,478,39840327,100753574
